iter	RMSE
1501	0.01297898041
1502	0.01297233421
1503	0.01297107651
1504	0.01296481924
1505	0.01296147889
1506	0.01295873357
1507	0.01295566138
1508	0.01293991479
1509	0.01293380893
1510	0.01292226342
1511	0.01291870743
1512	0.01291288634
1513	0.01290652593
1514	0.01290473867
1515	0.01289468037
1516	0.01288349246
1517	0.01286235875
1518	0.01285334617
1519	0.01284721268
1520	0.01284671615
1521	0.01283754756
1522	0.01283290635
1523	0.01281118715
1524	0.01280635393
1525	0.01279029078
1526	0.01277693065
1527	0.01276961519
1528	0.01274339606
1529	0.0127309824
1530	0.01272730406
1531	0.0127146993
1532	0.01270698953
1533	0.01270200453
1534	0.01269864681
1535	0.01269450587
1536	0.01269414386
1537	0.01261775195
1538	0.01260601403
1539	0.01260467799
1540	0.01259324446
1541	0.01258978521
1542	0.01256752174
1543	0.01256664845
1544	0.01255661948
1545	0.01253333026
1546	0.01250986722
1547	0.01249005344
1548	0.01248954489
1549	0.01248077014
1550	0.01247798811
1551	0.01245192086
1552	0.01244630562
1553	0.0124372606
1554	0.01243213793
1555	0.01243180133
1556	0.01242200085
1557	0.01241865323
1558	0.01239558989
1559	0.01239100488
1560	0.01238956628
1561	0.0123789308
1562	0.01236637352
1563	0.01236430514
1564	0.01235847102
1565	0.01235447779
1566	0.0123506559
1567	0.01233542759
1568	0.01233191644
1569	0.01233145863
1570	0.01232457986
1571	0.01231789561
1572	0.01231069315
1573	0.0123083802
1574	0.01230695575
1575	0.01230319772
1576	0.01230063943
1577	0.01229827168
1578	0.01229325395
1579	0.0122890881
1580	0.01228511031
1581	0.01228127592
1582	0.01225971598
1583	0.01225535505
1584	0.01223470729
1585	0.01222965042
1586	0.01222868406
1587	0.01222535168
1588	0.01218958421
1589	0.01218132097
1590	0.0121753734
1591	0.01216579183
1592	0.01214299151
1593	0.01213594406
1594	0.01212046758
1595	0.01211191315
1596	0.01209005079
1597	0.01208975476
1598	0.01208776537
1599	0.01207880786
1600	0.01202972571
1601	0.01202128626
1602	0.01202001221
1603	0.01201792993
1604	0.01200668754
1605	0.0119915561
1606	0.01196803809
1607	0.01195715143
1608	0.01195341137
1609	0.01193397477
1610	0.01193040502
1611	0.01192819025
1612	0.01187696598
1613	0.01186208335
1614	0.01184407211
1615	0.01184363198
1616	0.01184033488
1617	0.01183666865
1618	0.01182528977
1619	0.01182230392
1620	0.01182093485
1621	0.01181548677
1622	0.01179465521
1623	0.01178943332
1624	0.01178572059
1625	0.01178115123
1626	0.01177872666
1627	0.01176976114
1628	0.01175971943
1629	0.01174636085
1630	0.011744551
1631	0.01174421762
1632	0.011737859
1633	0.01171951422
1634	0.01171718192
1635	0.0117065653
1636	0.01170451795
1637	0.01170032395
1638	0.01169898819
1639	0.0116918514
1640	0.01168951385
1641	0.01167095633
1642	0.01166956581
1643	0.01166847069
1644	0.01166020447
1645	0.01164272174
1646	0.01163257087
1647	0.01162301235
1648	0.01161680818
1649	0.01161286631
1650	0.01161241347
1651	0.01160936499
1652	0.01160451026
1653	0.01159959488
1654	0.01159047639
1655	0.01157741299
1656	0.01157288571
1657	0.01157135558
1658	0.01156322261
1659	0.01156223035
1660	0.01155876465
1661	0.01155313218
1662	0.01153507073
1663	0.011532639
1664	0.01153030134
1665	0.01152728627
1666	0.01151723296
1667	0.01151699974
1668	0.01151324155
1669	0.01150960735
1670	0.0115035244
1671	0.01149486085
1672	0.0114876837
1673	0.01148454687
1674	0.01147927061
1675	0.01145513866
1676	0.01144983235
1677	0.01143984837
1678	0.0114392098
1679	0.01143471811
1680	0.01141533187
1681	0.0114108024
1682	0.01140404738
1683	0.01139431328
1684	0.0113929057
1685	0.01139229006
1686	0.01139205485
1687	0.01138992631
1688	0.01138048981
1689	0.01137925079
1690	0.01135469512
1691	0.01135032934
1692	0.01134872949
1693	0.0113455258
1694	0.01134307285
1695	0.0113367785
1696	0.0113289825
1697	0.01132351041
1698	0.01132044483
1699	0.01131430333
1700	0.01131239687
1701	0.01130177305
1702	0.01129875211
1703	0.01129838479
1704	0.01129321566
1705	0.01128903279
1706	0.01128004159
1707	0.0112782972
1708	0.01125954775
1709	0.0112507654
1710	0.01124016734
1711	0.01123566802
1712	0.01122960789
1713	0.01121477137
1714	0.01121202414
1715	0.01120706874
1716	0.0112015508
1717	0.01119939156
1718	0.01118377862
1719	0.01117090488
1720	0.01116572562
1721	0.01116259771
1722	0.01116046755
1723	0.01114979676
1724	0.01114824676
1725	0.01114373648
1726	0.01113959796
1727	0.0111279263
1728	0.01112491886
1729	0.01112442022
1730	0.01111905486
1731	0.01111375055
1732	0.0111102646
1733	0.01110713236
1734	0.01110623324
1735	0.01110475212
1736	0.01110113414
1737	0.01109708464
1738	0.01109311322
1739	0.011075485
1740	0.01106935791
1741	0.01106676113
1742	0.01106565042
1743	0.01106504846
1744	0.01106272789
1745	0.01105689325
1746	0.01105374472
1747	0.01104420571
1748	0.0110431671
1749	0.01104195514
1750	0.01102455975
1751	0.01100782059
1752	0.01100374939
1753	0.01100165224
1754	0.01099615581
1755	0.01099052376
1756	0.01098743411
1757	0.01098478752
1758	0.01097727163
1759	0.01096196346
1760	0.01096039725
1761	0.0109577811
1762	0.01095607562
1763	0.01095265357
1764	0.01094897496
1765	0.0109477684
1766	0.01094336776
1767	0.01092663775
1768	0.01091903703
1769	0.01091454875
1770	0.01081968971
1771	0.01075599766
1772	0.01074286776
1773	0.01074189574
1774	0.01073825156
1775	0.01073696852
1776	0.01072973358
1777	0.01071254664
1778	0.01071017882
1779	0.01070960015
1780	0.01069597566
1781	0.0106811421
1782	0.01067969464
1783	0.01067721565
1784	0.01067600177
1785	0.01067408817
1786	0.01067336346
1787	0.01066039025
1788	0.0106530479
1789	0.01064938276
1790	0.0106460282
1791	0.01064373875
1792	0.01064201133
1793	0.01063140336
1794	0.01063079015
1795	0.01062072638
1796	0.01061911659
1797	0.01061647079
1798	0.01060862272
1799	0.01060612018
1800	0.01060383351
1801	0.01060139996
1802	0.0105981514
1803	0.01059454095
1804	0.01059044065
1805	0.01058901394
1806	0.01058508239
1807	0.01057827852
1808	0.01057814516
1809	0.01057270298
1810	0.01056787483
1811	0.01056553693
1812	0.01056515828
1813	0.01056204694
1814	0.01056150415
1815	0.01055887203
1816	0.01055745178
1817	0.01055554556
1818	0.01055204748
1819	0.01055112151
1820	0.01055006241
1821	0.0105480296
1822	0.01054686793
1823	0.01053039399
1824	0.01052960532
1825	0.01051153462
1826	0.01050966398
1827	0.01049589999
1828	0.01049410134
1829	0.01048945985
1830	0.010483584
1831	0.0104792773
1832	0.01047852674
1833	0.01046823256
1834	0.01046658396
1835	0.01046280587
1836	0.0104575035
1837	0.01045505249
1838	0.01045118235
1839	0.01044849071
1840	0.01044513511
1841	0.01043978528
1842	0.01043643599
1843	0.01042885976
1844	0.01042726583
1845	0.01041994732
1846	0.01041226212
1847	0.01041070365
1848	0.01040923978
1849	0.01040493873
1850	0.01040195213
1851	0.01040051132
1852	0.01039831932
1853	0.01039746657
1854	0.01039321521
1855	0.01037862012
1856	0.01037512497
1857	0.0103742527
1858	0.01037153534
1859	0.01036827821
1860	0.01036616036
1861	0.01036458567
1862	0.01036205611
1863	0.01035758612
1864	0.01034294768
1865	0.01034144475
1866	0.01027283752
1867	0.01026111518
1868	0.01025723028
1869	0.01025340166
1870	0.01025312034
1871	0.01025106375
1872	0.01024207713
1873	0.01024080982
1874	0.01023976694
1875	0.01023187676
1876	0.01023098462
1877	0.01021493716
1878	0.01021381902
1879	0.01020813833
1880	0.01020597767
1881	0.01019419778
1882	0.010187414
1883	0.01018234221
1884	0.01017846281
1885	0.01017191878
1886	0.01016332719
1887	0.01015990009
1888	0.0101585211
1889	0.0101552948
1890	0.01014450672
1891	0.0101399619
1892	0.0101363159
1893	0.01013393348
1894	0.01012722013
1895	0.01012196401
1896	0.01011060448
1897	0.01010849423
1898	0.01010568818
1899	0.01010447849
1900	0.01005152626
1901	0.01004838049
1902	0.01004581052
1903	0.01004168379
1904	0.01003733307
1905	0.01003613755
1906	0.01003432284
1907	0.01002826662
1908	0.01002734872
1909	0.01002409622
1910	0.01002013688
1911	0.01001669774
1912	0.01001596729
1913	0.0100148677
1914	0.01001345316
1915	0.01000879038
1916	0.01000240269
1917	0.01000154762
1918	0.009999655767
1919	0.009995418879
1920	0.009991247973
1921	0.009988109497
1922	0.009985403695
1923	0.009972192091
1924	0.009969721128
1925	0.009968963705
1926	0.009904937157
1927	0.009902829111
1928	0.00989923694
1929	0.00989714945
1930	0.009890051174
1931	0.009888949939
1932	0.009886732028
1933	0.009826103469
1934	0.009819552442
1935	0.009817450587
1936	0.009813226389
1937	0.009812394199
1938	0.009810982624
1939	0.009794364006
1940	0.009789462755
1941	0.00978719451
1942	0.009769923408
1943	0.009769072971
1944	0.009769025953
1945	0.009761571614
1946	0.009760992913
1947	0.009751036534
1948	0.009748464477
1949	0.0097465856
1950	0.009743190455
1951	0.009742357361
1952	0.009740401441
1953	0.009720527153
1954	0.00971974573
1955	0.009706753827
1956	0.009705465633
1957	0.009704289045
1958	0.009701178022
1959	0.009691026286
1960	0.009689788867
1961	0.009647514828
1962	0.009646845595
1963	0.009645606557
1964	0.009625779023
1965	0.009623774866
1966	0.00962111899
1967	0.009620117205
1968	0.009611844216
1969	0.009601802339
1970	0.009600397178
1971	0.009597718
1972	0.00959559376
1973	0.009593256035
1974	0.009590912244
1975	0.009587864987
1976	0.009584889941
1977	0.009573761179
1978	0.009573336581
1979	0.009569035839
1980	0.009568311529
1981	0.009567362885
1982	0.009563848452
1983	0.009551115231
1984	0.009550614755
1985	0.009548583908
1986	0.009544893141
1987	0.009543182202
1988	0.00954059655
1989	0.009538586335
1990	0.009537692014
1991	0.009537514586
1992	0.009536082072
1993	0.009533892145
1994	0.009532929037
1995	0.009532175439
1996	0.00952957204
1997	0.009528287859
1998	0.009520901956
1999	0.009519432353
2000	0.009518658176
2001	0.009517715623
2002	0.009516787689
2003	0.009516395901
2004	0.00951008069
2005	0.009506689458
2006	0.009503480593
2007	0.009501189607
2008	0.009500319711
2009	0.009499673999
2010	0.009496948391
2011	0.009492492272
2012	0.009489690619
2013	0.00948737864
2014	0.009486637623
2015	0.009485782868
2016	0.009483359633
2017	0.009483213414
2018	0.009482250151
2019	0.009478279847
2020	0.009473432712
2021	0.009471202491
2022	0.009469985051
2023	0.009468754026
2024	0.009467776138
2025	0.009466647295
2026	0.009463742117
2027	0.009461829326
2028	0.009461482747
2029	0.009458397179
2030	0.009456454011
2031	0.009452340892
2032	0.009431599235
2033	0.009428601779
2034	0.009425510126
2035	0.00940674702
2036	0.009405843267
2037	0.009403069531
2038	0.009402281188
2039	0.00939860577
2040	0.009396959044
2041	0.009389548137
2042	0.009388854053
2043	0.00938781679
2044	0.009378305455
2045	0.009375541608
2046	0.009373939662
2047	0.009371841866
2048	0.009370421799
2049	0.009367270201
2050	0.00936661924
2051	0.009362108996
2052	0.0093605253
2053	0.009357802861
2054	0.009356372912
2055	0.009354685794
2056	0.009353913337
2057	0.009336807531
2058	0.009331554715
2059	0.009330212204
2060	0.009328016382
2061	0.009322466929
2062	0.009314992025
2063	0.009313939831
2064	0.009311871163
2065	0.009308372876
2066	0.009306397172
2067	0.009305683919
2068	0.009223962381
2069	0.009221553755
2070	0.009216673738
2071	0.0092106567
2072	0.00921003982
2073	0.009208019225
2074	0.009207738731
2075	0.00920672793
2076	0.009206207591
2077	0.009188920864
2078	0.009187085361
2079	0.009185940651
2080	0.009119378108
2081	0.009117580749
2082	0.009113072915
2083	0.009112344767
2084	0.009111826308
2085	0.009094375418
2086	0.00903457042
2087	0.009019237633
2088	0.009014392146
2089	0.009006675804
2090	0.009005887637
2091	0.00898588118
2092	0.008981650421
2093	0.008966873365
2094	0.008964664151
2095	0.008957716583
2096	0.008956623344
2097	0.008956415026
2098	0.00894105858
2099	0.008940405905
2100	0.008939518131
2101	0.008938735473
2102	0.008937702733
2103	0.00893612874
2104	0.008934639125
2105	0.008933515523
2106	0.008875697354
2107	0.00887526618
2108	0.008874602567
2109	0.008874517656
2110	0.008871526006
2111	0.008870537925
2112	0.008869327631
2113	0.008867010532
2114	0.008862833187
2115	0.008859999595
2116	0.008856422917
2117	0.008840619742
2118	0.008839353738
2119	0.008837713699
2120	0.00883630631
2121	0.008831810773
2122	0.008828717062
2123	0.008828626812
2124	0.008827576868
2125	0.008825575099
2126	0.008824740464
2127	0.008813844082
2128	0.008812658971
2129	0.008793980552
2130	0.008792720087
2131	0.008789595951
2132	0.008787502852
2133	0.008785736229
2134	0.008785082214
2135	0.008782903971
2136	0.008780375542
2137	0.008780051757
2138	0.008748267384
2139	0.008748227844
2140	0.008746652979
2141	0.00874614723
2142	0.008739909206
2143	0.008739151859
2144	0.008738512114
2145	0.008736858912
2146	0.00873570408
2147	0.008734308621
2148	0.008726846979
2149	0.008724075096
2150	0.008723918879
2151	0.008722172026
2152	0.00872086323
2153	0.008719948198
2154	0.008717374572
2155	0.008716448136
2156	0.008701865434
2157	0.008701116526
2158	0.008699954046
2159	0.008698381187
2160	0.008697858847
2161	0.008695680363
2162	0.008687492154
2163	0.008685175456
2164	0.008684422175
2165	0.008683429856
2166	0.008680052246
2167	0.0086785514
2168	0.008673685234
2169	0.008672410322
2170	0.008670452846
2171	0.008670052871
2172	0.008669172203
2173	0.008668502949
2174	0.008666076511
2175	0.008664354396
2176	0.008662821836
2177	0.008662068258
2178	0.008659363359
2179	0.008657911916
2180	0.008654496507
2181	0.008652780715
2182	0.008640432568
2183	0.008636457605
2184	0.008634542436
2185	0.008631825164
2186	0.008630052406
2187	0.008629514603
2188	0.008629329036
2189	0.008625046485
2190	0.008621610772
2191	0.008556414264
2192	0.008550674885
2193	0.008550220249
2194	0.008529983219
2195	0.008529225592
2196	0.008527811982
2197	0.008527139141
2198	0.008521426585
2199	0.008515779798
2200	0.008511836647
2201	0.008510972913
2202	0.008505984795
2203	0.008505946326
2204	0.008500967216
2205	0.008500375657
2206	0.008499467152
2207	0.008499186598
2208	0.008497251132
2209	0.008494563965
2210	0.008492697035
2211	0.008492657681
2212	0.008488838501
2213	0.008488441567
2214	0.008487151051
2215	0.008487132355
2216	0.00848640697
2217	0.008484999787
2218	0.008466945125
2219	0.008463546379
2220	0.0084625374
2221	0.008461135075
2222	0.008459155188
2223	0.008457450441
2224	0.00845689447
2225	0.00845636299
2226	0.008455028614
2227	0.00845264938
2228	0.008450734362
2229	0.008442933014
2230	0.008439398432
2231	0.008425879739
2232	0.00842556429
2233	0.008424598245
2234	0.008424353238
2235	0.008412064135
2236	0.008409388327
2237	0.008409256046
2238	0.008407459263
2239	0.008393291282
2240	0.008392280291
2241	0.008390513177
2242	0.008360113743
2243	0.008358492041
2244	0.008358104345
2245	0.008357422823
2246	0.008356865641
2247	0.008356333491
2248	0.008354677852
2249	0.008354140388
2250	0.008352751143
2251	0.008351778456
2252	0.008301856267
2253	0.008300634894
2254	0.008297141956
2255	0.008296491526
2256	0.008296016016
2257	0.008295959406
2258	0.008294466216
2259	0.008293078705
2260	0.008292633099
2261	0.008289594854
2262	0.008276985634
2263	0.008276914306
2264	0.008275890174
2265	0.008273723027
2266	0.008271253004
2267	0.008271182769
2268	0.008271156291
2269	0.008268768507
2270	0.008268507403
2271	0.008266553467
2272	0.00826476352
2273	0.00826301732
2274	0.008262907729
2275	0.00826184929
2276	0.008260276374
2277	0.008253347154
2278	0.00825277407
2279	0.00825267241
2280	0.008245384442
2281	0.008243346368
2282	0.008243049843
2283	0.008239353794
2284	0.008237807338
2285	0.008235691052
2286	0.008231438525
2287	0.008176228789
2288	0.008146882429
2289	0.008145643084
2290	0.008144670555
2291	0.008143185366
2292	0.008143010962
2293	0.008142154365
2294	0.008140847141
2295	0.008140289052
2296	0.008139706252
2297	0.008137729795
2298	0.008137386849
2299	0.008066082987
2300	0.008065323685
2301	0.008065263406
2302	0.008060811746
2303	0.00806055844
2304	0.008059607958
2305	0.008058897014
2306	0.008057446939
2307	0.00805389334
2308	0.008052204888
2309	0.008049895467
2310	0.008049828697
2311	0.008048138263
2312	0.008046567887
2313	0.00804579561
2314	0.008036077696
2315	0.008031977041
2316	0.008029151653
2317	0.008028550486
2318	0.008025402344
2319	0.008023868601
2320	0.008023717486
2321	0.008019377304
2322	0.008017463432
2323	0.008015162859
2324	0.008014265878
2325	0.008013339579
2326	0.0080126464
2327	0.008012431867
2328	0.008011322406
2329	0.008009151105
2330	0.008006649041
2331	0.008005370707
2332	0.008004403935
2333	0.008003616719
2334	0.008003259551
2335	0.008001916598
2336	0.007992113257
2337	0.007931221364
2338	0.007930730385
2339	0.007930272574
2340	0.007929409247
2341	0.007860077689
2342	0.007857613278
2343	0.007857447425
2344	0.00785591458
2345	0.007855079135
2346	0.007853372682
2347	0.007851692995
2348	0.007850150053
2349	0.007840444014
2350	0.007839444702
2351	0.007838015729
2352	0.007837561674
2353	0.007836485856
2354	0.007835845586
2355	0.00783383826
2356	0.007833644821
2357	0.007832112535
2358	0.007831090898
2359	0.007827347199
2360	0.007826375786
2361	0.007824120516
2362	0.007822959318
2363	0.007821956635
2364	0.007821893613
2365	0.007753885825
2366	0.007750120335
2367	0.007747146277
2368	0.007746640179
2369	0.007745614421
2370	0.007744979659
2371	0.007740730369
2372	0.007740247418
2373	0.00774019186
2374	0.007739228396
2375	0.007738803514
2376	0.007738553804
2377	0.007738485596
2378	0.00773688539
2379	0.007736227886
2380	0.007734710499
2381	0.0077339659
2382	0.007733357962
2383	0.007732982085
2384	0.007732832258
2385	0.007731970601
2386	0.007727316398
2387	0.007725046614
2388	0.00764590392
2389	0.007645538454
2390	0.007644967088
2391	0.007642577075
2392	0.00763962916
2393	0.007636049805
2394	0.007635933378
2395	0.007635259724
2396	0.007631220798
2397	0.007630357834
2398	0.007630188736
2399	0.007626122309
2400	0.007622263396
2401	0.007622223082
2402	0.007621965028
2403	0.007621292935
2404	0.007620651796
2405	0.007619802532
2406	0.007618621959
2407	0.00761689257
2408	0.007613417827
2409	0.007612479817
2410	0.0076119018
2411	0.007610686475
2412	0.007610372466
2413	0.007545040506
2414	0.007544714787
2415	0.007530837773
2416	0.007530339031
2417	0.007529530317
2418	0.007527396782
2419	0.007527183509
2420	0.007526313412
2421	0.007525777407
2422	0.007525565049
2423	0.007522918602
2424	0.007522440033
2425	0.007521981526
2426	0.007521668751
2427	0.007519036184
2428	0.007485646824
2429	0.007484883268
2430	0.007484792819
2431	0.007483613085
2432	0.00748193828
2433	0.00748068788
2434	0.007477854125
2435	0.007473692465
2436	0.007473034495
2437	0.007471672168
2438	0.007443800336
2439	0.007443209485
2440	0.007439448676
2441	0.007435880732
2442	0.00743451993
2443	0.007433917503
2444	0.007433241284
2445	0.007431980198
2446	0.007430774477
2447	0.007430269668
2448	0.007426955809
2449	0.007425877548
2450	0.007414726705
2451	0.007411443891
2452	0.007411226378
2453	0.007410805038
2454	0.00741040478
2455	0.007410151704
2456	0.007409961036
2457	0.007408196286
2458	0.007407515346
2459	0.007403827961
2460	0.007402439188
2461	0.007401796702
2462	0.007401550718
2463	0.007397095915
2464	0.007392773146
2465	0.007392345562
2466	0.00738977815
2467	0.007388933683
2468	0.007388045201
2469	0.007386904364
2470	0.007386578843
2471	0.007384577625
2472	0.007383635193
2473	0.007370835793
2474	0.007369179606
2475	0.007368144473
2476	0.007367511162
2477	0.007366195138
2478	0.007363827499
2479	0.007360455455
2480	0.007358442271
2481	0.007358199887
2482	0.007357894987
2483	0.007357015704
2484	0.007355923519
2485	0.007355311175
2486	0.00735464994
2487	0.007351698643
2488	0.007303386267
2489	0.007303317066
2490	0.007302985226
2491	0.007302777607
2492	0.007301400114
2493	0.007298386227
2494	0.007297915618
2495	0.007297097429
2496	0.007296427752
2497	0.007295154013
2498	0.007295004317
2499	0.007292939055
2500	0.007292547666
2501	0.007291963285
2502	0.007291207347
2503	0.007289546575
2504	0.007287768865
2505	0.007286478921
2506	0.007285945245
2507	0.007280961539
2508	0.007279488018
2509	0.00727905871
2510	0.00727853661
2511	0.00727793249
2512	0.007274477243
2513	0.007273760388
2514	0.007226894812
2515	0.00722597465
2516	0.007225050572
2517	0.007224571934
2518	0.007222266971
2519	0.007221039927
2520	0.007220631698
2521	0.007219693752
2522	0.007218153869
2523	0.0072173006
2524	0.007217021941
2525	0.007217015557
2526	0.007215802333
2527	0.007215328651
2528	0.007214901872
2529	0.007199335547
2530	0.007137240114
2531	0.00713602336
2532	0.007135567044
2533	0.007131829435
2534	0.007131301599
2535	0.007129311751
2536	0.007128179212
2537	0.007126915116
2538	0.007126572842
2539	0.007125634147
2540	0.007124959173
2541	0.007124120528
2542	0.007122263546
2543	0.00712010359
2544	0.007119211907
2545	0.007117222505
2546	0.007116561028
2547	0.0071163686
2548	0.007114956936
2549	0.007114909887
2550	0.007114378315
2551	0.007114008459
2552	0.007113003891
2553	0.007112068703
2554	0.007111364867
2555	0.007110594853
2556	0.007110301997
2557	0.007109050096
2558	0.007108662393
2559	0.007108020664
2560	0.007107549907
2561	0.007107245506
2562	0.007106386177
2563	0.007105449734
2564	0.007102845463
2565	0.007101672223
2566	0.007100970611
2567	0.007100038605
2568	0.007099962973
2569	0.007054305496
2570	0.007053779754
2571	0.007052062823
2572	0.007051536794
2573	0.007049332945
2574	0.007048622854
2575	0.00704811256
2576	0.007047530427
2577	0.007046457141
2578	0.007045372679
2579	0.007044075993
2580	0.007043949774
2581	0.007042914086
2582	0.00704252715
2583	0.007042190968
2584	0.007041130814
2585	0.007039244525
2586	0.00703234974
2587	0.007032213229
2588	0.007031654333
2589	0.00703120027
2590	0.007030766698
2591	0.007028046689
2592	0.007027171706
2593	0.007026017278
2594	0.007023935917
2595	0.007023553373
2596	0.007023066621
2597	0.007020466885
2598	0.00701966674
2599	0.007018464047
2600	0.007018439955
2601	0.00700340403
2602	0.006991143051
2603	0.006990951305
2604	0.006990141502
2605	0.006987338363
2606	0.006986697787
2607	0.006986133295
2608	0.006985806833
2609	0.006985452162
2610	0.006984278181
2611	0.006982475725
2612	0.006982066999
2613	0.006981804165
2614	0.006980371692
2615	0.00697800469
2616	0.006977470134
2617	0.006976334005
2618	0.00694290839
2619	0.006942610464
2620	0.006941868992
2621	0.006941269419
2622	0.006940697061
2623	0.006940648284
2624	0.006938864138
2625	0.006905345165
2626	0.00690383268
2627	0.006903250681
2628	0.006902985833
2629	0.006876382406
2630	0.006862038629
2631	0.006859900488
2632	0.006859444079
2633	0.006859258152
2634	0.006858697866
2635	0.006858498568
2636	0.006858442295
2637	0.006858116747
2638	0.006857786853
2639	0.006855648551
2640	0.006855430068
2641	0.00685458034
2642	0.006854440886
2643	0.006854008734
2644	0.006853419543
2645	0.006852289084
2646	0.006851810104
2647	0.006850726998
2648	0.006850549095
2649	0.006850000211
2650	0.006849826848
2651	0.006849288291
2652	0.006846222295
2653	0.00684585511
2654	0.0068456899
2655	0.006845199844
2656	0.006784271735
2657	0.0067834883
2658	0.006782936458
2659	0.006745272011
2660	0.006743535974
2661	0.006743380275
2662	0.006742524138
2663	0.006741769331
2664	0.0067416895
2665	0.006741377075
2666	0.006740875919
2667	0.00673863473
2668	0.006738273147
2669	0.0067367876
2670	0.006719212542
2671	0.00671754897
2672	0.006713080199
2673	0.006712580055
2674	0.00671212066
2675	0.006711933195
2676	0.006653787425
2677	0.006653107811
2678	0.00665287149
2679	0.006650845
2680	0.006649143772
2681	0.006648464335
2682	0.006648287846
2683	0.006645499842
2684	0.006645052516
2685	0.006644745235
2686	0.00664427122
2687	0.006641346924
2688	0.006637806254
2689	0.006637362745
2690	0.006636187364
2691	0.006594531627
2692	0.006594194905
2693	0.00659389123
2694	0.006536711367
2695	0.006524612867
2696	0.00652384417
2697	0.006523597398
2698	0.006522170687
2699	0.006521533193
2700	0.006520109799
2701	0.006480923379
2702	0.006479902966
2703	0.006477434126
2704	0.006477147487
2705	0.006476361904
2706	0.006475333253
2707	0.006474812616
2708	0.006474014151
2709	0.006473984748
2710	0.006473624362
2711	0.006471136129
2712	0.006470435621
2713	0.006470065171
2714	0.006470046002
2715	0.006462986705
2716	0.006461350105
2717	0.006461001996
2718	0.006460879289
2719	0.006460822393
2720	0.006460775734
2721	0.006460448146
2722	0.006458782636
2723	0.00645851938
2724	0.006458013859
2725	0.006457738333
2726	0.006443862781
2727	0.006431077682
2728	0.00643071949
2729	0.006430442496
2730	0.006421153141
2731	0.006398803883
2732	0.006398378987
2733	0.006397336451
2734	0.006396954101
2735	0.006395854577
2736	0.006395799897
2737	0.006392368486
2738	0.006391449717
2739	0.006390864821
2740	0.006390792323
2741	0.006389248259
2742	0.006383986669
2743	0.006383531564
2744	0.006380385649
2745	0.006379311361
2746	0.006366834211
2747	0.006366431024
2748	0.006365830609
2749	0.006364427524
2750	0.006362757717
2751	0.006362246825
2752	0.006361199034
2753	0.006361148028
2754	0.006359698126
2755	0.006359316313
2756	0.006358616399
2757	0.006358555074
2758	0.006358296888
2759	0.006358064237
2760	0.006356467953
2761	0.00635616516
2762	0.006355897466
2763	0.006340914265
2764	0.006286471746
2765	0.006286148297
2766	0.006285388406
2767	0.006281873984
2768	0.006281132245
2769	0.00627947981
2770	0.006276241154
2771	0.006275528859
2772	0.006272594336
2773	0.006271102936
2774	0.006270273492
2775	0.006269986115
2776	0.006216739054
2777	0.00621649174
2778	0.006216418515
2779	0.006216216895
2780	0.006215863012
2781	0.0062155633
2782	0.006215187971
2783	0.006208752115
2784	0.00620781268
2785	0.006205606835
2786	0.006204638285
2787	0.00620392342
2788	0.006189814071
2789	0.006189469072
2790	0.006188581867
2791	0.006177112859
2792	0.006176389182
2793	0.00617477664
2794	0.006173025261
2795	0.006172786774
2796	0.006168086999
2797	0.006166804547
2798	0.00616598659
2799	0.006165792087
2800	0.006164944909
2801	0.006162855333
2802	0.006160148411
2803	0.006148779755
2804	0.006148566794
2805	0.006148229312
2806	0.006148163777
2807	0.006148025323
2808	0.006147734426
2809	0.006147453055
2810	0.006147417812
2811	0.006147103953
2812	0.006147014724
2813	0.006145649267
2814	0.006093491826
2815	0.006093027864
2816	0.006090526899
2817	0.006089135802
2818	0.00608894602
2819	0.006088379582
2820	0.00608793341
2821	0.006087673082
2822	0.006087432027
2823	0.006087081431
2824	0.006086826665
2825	0.006086537974
2826	0.00608647589
2827	0.006079247065
2828	0.006079083503
2829	0.006078331611
2830	0.006078302997
2831	0.006077465359
2832	0.006076206256
2833	0.006076022392
2834	0.006075321897
2835	0.006075118028
2836	0.006075068586
2837	0.006072461485
2838	0.006072155572
2839	0.006071847376
2840	0.006071246959
2841	0.006070999732
2842	0.006070814192
2843	0.006069729132
2844	0.006069196304
2845	0.00606845401
2846	0.006068225414
2847	0.006067940122
2848	0.006067728242
2849	0.006067022007
2850	0.00606695033
2851	0.006063815432
2852	0.00606313
2853	0.006062145155
2854	0.006061765096
2855	0.006055842983
2856	0.006054627821
2857	0.006054542916
2858	0.006054326335
2859	0.006053521899
2860	0.006050758368
2861	0.005998222192
2862	0.005997463754
2863	0.005996186363
2864	0.005993320469
2865	0.005992484257
2866	0.005992449993
2867	0.00594269594
2868	0.005911932798
2869	0.005911609936
2870	0.005911335947
2871	0.005910857942
2872	0.005908938202
2873	0.005908140894
2874	0.005907556967
2875	0.005904087944
2876	0.00590381803
2877	0.00590099441
2878	0.005899928857
2879	0.005898555089
2880	0.005887973547
2881	0.005887231884
2882	0.005886407844
2883	0.005884810468
2884	0.005883552373
2885	0.005882280316
2886	0.005834654422
2887	0.005834351647
2888	0.005834329234
2889	0.005833855974
2890	0.005833267316
2891	0.00583305617
2892	0.005832625377
2893	0.005832524377
2894	0.005832200548
2895	0.005831946145
2896	0.005831523439
2897	0.005831354506
2898	0.005829044797
2899	0.005828592704
2900	0.005828554613
